timestamp,device,direction,data
2026-05-12T08:53:26.159,NoWriteDeviceProxy,TX,"set_in_limits(0.02, 1.0)"
2026-05-12T08:53:28.310,NoWriteDeviceProxy,RX,ok
2026-05-12T08:53:37.246,NoWriteDeviceProxy,TX,"set_valve(1, False)"
2026-05-12T08:53:37.262,NoWriteDeviceProxy,RX,ok
2026-05-12T08:53:37.264,NoWriteDeviceProxy,TX,"set_valve(2, False)"
2026-05-12T08:53:37.280,NoWriteDeviceProxy,RX,ok
2026-05-12T08:53:37.281,NoWriteDeviceProxy,TX,"set_valve(3, False)"
2026-05-12T08:53:37.296,NoWriteDeviceProxy,RX,ok
2026-05-12T08:53:37.298,NoWriteDeviceProxy,TX,"set_valve(4, False)"
2026-05-12T08:53:37.313,NoWriteDeviceProxy,RX,ok
2026-05-12T08:53:37.315,NoWriteDeviceProxy,TX,"set_valve(5, False)"
2026-05-12T08:53:37.330,NoWriteDeviceProxy,RX,ok
2026-05-12T08:53:37.332,NoWriteDeviceProxy,TX,"set_valve(6, False)"
2026-05-12T08:53:37.347,NoWriteDeviceProxy,RX,ok
2026-05-12T08:53:37.349,NoWriteDeviceProxy,TX,"set_valve(7, False)"
2026-05-12T08:53:37.362,NoWriteDeviceProxy,RX,ok
2026-05-12T08:53:37.364,NoWriteDeviceProxy,TX,"set_valve(8, False)"
2026-05-12T08:53:37.378,NoWriteDeviceProxy,RX,ok
2026-05-12T08:53:37.380,NoWriteDeviceProxy,TX,"set_valve(9, False)"
2026-05-12T08:53:37.397,NoWriteDeviceProxy,RX,ok
2026-05-12T08:53:37.398,NoWriteDeviceProxy,TX,"set_valve(10, False)"
2026-05-12T08:53:37.414,NoWriteDeviceProxy,RX,ok
2026-05-12T08:53:37.416,NoWriteDeviceProxy,TX,"set_valve(11, False)"
2026-05-12T08:53:37.430,NoWriteDeviceProxy,RX,ok
2026-05-12T08:53:37.432,NoWriteDeviceProxy,TX,"set_valve(12, False)"
2026-05-12T08:53:37.447,NoWriteDeviceProxy,RX,ok
2026-05-12T08:53:37.449,NoWriteDeviceProxy,TX,"set_valve(15, False)"
2026-05-12T08:53:37.464,NoWriteDeviceProxy,RX,ok
2026-05-12T08:53:37.466,NoWriteDeviceProxy,TX,"set_valve(16, False)"
2026-05-12T08:53:37.480,NoWriteDeviceProxy,RX,ok
2026-05-12T08:53:37.482,NoWriteDeviceProxy,TX,"set_valve(1, False)"
2026-05-12T08:53:37.497,NoWriteDeviceProxy,RX,ok
2026-05-12T08:53:37.499,NoWriteDeviceProxy,TX,"set_valve(2, False)"
2026-05-12T08:53:37.513,NoWriteDeviceProxy,RX,ok
2026-05-12T08:53:37.515,NoWriteDeviceProxy,TX,"set_valve(3, False)"
2026-05-12T08:53:37.531,NoWriteDeviceProxy,RX,ok
2026-05-12T08:53:37.532,NoWriteDeviceProxy,TX,"set_valve(8, False)"
2026-05-12T08:53:37.546,NoWriteDeviceProxy,RX,ok
2026-05-12T08:53:38.888,NoWriteDeviceProxy,TX,set_isolation_open(True)
2026-05-12T08:53:39.960,NoWriteDeviceProxy,RX,ok
2026-05-12T08:53:47.699,NoWriteDeviceProxy,TX,set_target_temp(20.0)
2026-05-12T08:53:48.111,NoWriteDeviceProxy,RX,ok
2026-05-12T09:20:01.379,NoWriteDeviceProxy,TX,set_output(False)
2026-05-12T09:20:02.444,NoWriteDeviceProxy,RX,ok
2026-05-12T09:20:02.446,NoWriteDeviceProxy,TX,set_isolation_open(True)
2026-05-12T09:20:04.662,NoWriteDeviceProxy,RX,ok
2026-05-12T09:20:04.663,NoWriteDeviceProxy,TX,vent(True)
2026-05-12T09:20:06.863,NoWriteDeviceProxy,RX,ok
2026-05-12T09:20:21.676,NoWriteDeviceProxy,TX,"set_valve(1, False)"
2026-05-12T09:20:21.691,NoWriteDeviceProxy,RX,ok
2026-05-12T09:20:21.693,NoWriteDeviceProxy,TX,"set_valve(2, False)"
2026-05-12T09:20:21.708,NoWriteDeviceProxy,RX,ok
2026-05-12T09:20:21.710,NoWriteDeviceProxy,TX,"set_valve(3, False)"
2026-05-12T09:20:21.724,NoWriteDeviceProxy,RX,ok
2026-05-12T09:20:21.727,NoWriteDeviceProxy,TX,"set_valve(4, False)"
2026-05-12T09:20:21.742,NoWriteDeviceProxy,RX,ok
2026-05-12T09:20:21.744,NoWriteDeviceProxy,TX,"set_valve(5, False)"
2026-05-12T09:20:21.759,NoWriteDeviceProxy,RX,ok
2026-05-12T09:20:21.761,NoWriteDeviceProxy,TX,"set_valve(6, False)"
2026-05-12T09:20:21.777,NoWriteDeviceProxy,RX,ok
2026-05-12T09:20:21.779,NoWriteDeviceProxy,TX,"set_valve(7, False)"
2026-05-12T09:20:21.794,NoWriteDeviceProxy,RX,ok
2026-05-12T09:20:21.795,NoWriteDeviceProxy,TX,"set_valve(8, False)"
2026-05-12T09:20:21.809,NoWriteDeviceProxy,RX,ok
