timestamp,device,direction,data
2026-04-30T15:44:11.442,PACE5000Fake,TX,"set_in_limits(0.02, 10.0)"
2026-04-30T15:44:11.443,PACE5000Fake,RX,ok
2026-04-30T15:44:11.496,RelayFake,TX,"set_valve(1, False)"
2026-04-30T15:44:11.498,RelayFake,RX,ok
2026-04-30T15:44:11.501,RelayFake,TX,"set_valve(2, False)"
2026-04-30T15:44:11.503,RelayFake,RX,ok
2026-04-30T15:44:11.504,RelayFake,TX,"set_valve(3, False)"
2026-04-30T15:44:11.505,RelayFake,RX,ok
2026-04-30T15:44:11.505,RelayFake,TX,"set_valve(4, False)"
2026-04-30T15:44:11.506,RelayFake,RX,ok
2026-04-30T15:44:11.507,RelayFake,TX,"set_valve(5, False)"
2026-04-30T15:44:11.508,RelayFake,RX,ok
2026-04-30T15:44:11.509,RelayFake,TX,"set_valve(6, False)"
2026-04-30T15:44:11.509,RelayFake,RX,ok
2026-04-30T15:44:11.510,RelayFake,TX,"set_valve(7, False)"
2026-04-30T15:44:11.511,RelayFake,RX,ok
2026-04-30T15:44:11.512,RelayFake,TX,"set_valve(8, False)"
2026-04-30T15:44:11.513,RelayFake,RX,ok
2026-04-30T15:44:11.517,RelayFake,TX,"set_valve(9, False)"
2026-04-30T15:44:11.521,RelayFake,RX,ok
2026-04-30T15:44:11.524,RelayFake,TX,"set_valve(10, False)"
2026-04-30T15:44:11.526,RelayFake,RX,ok
2026-04-30T15:44:11.527,RelayFake,TX,"set_valve(11, False)"
2026-04-30T15:44:11.528,RelayFake,RX,ok
2026-04-30T15:44:11.529,RelayFake,TX,"set_valve(12, False)"
2026-04-30T15:44:11.536,RelayFake,RX,ok
2026-04-30T15:44:11.537,RelayFake,TX,"set_valve(15, False)"
2026-04-30T15:44:11.539,RelayFake,RX,ok
2026-04-30T15:44:11.540,RelayFake,TX,"set_valve(16, False)"
2026-04-30T15:44:11.540,RelayFake,RX,ok
2026-04-30T15:44:11.541,RelayFake,TX,"set_valve(1, False)"
2026-04-30T15:44:11.542,RelayFake,RX,ok
2026-04-30T15:44:11.543,RelayFake,TX,"set_valve(2, False)"
2026-04-30T15:44:11.544,RelayFake,RX,ok
2026-04-30T15:44:11.545,RelayFake,TX,"set_valve(3, False)"
2026-04-30T15:44:11.545,RelayFake,RX,ok
2026-04-30T15:44:11.546,RelayFake,TX,"set_valve(8, False)"
2026-04-30T15:44:11.549,RelayFake,RX,ok
2026-04-30T15:44:11.552,PACE5000Fake,TX,set_output(False)
2026-04-30T15:44:11.554,PACE5000Fake,RX,ok
2026-04-30T15:44:11.555,PACE5000Fake,TX,set_isolation_open(True)
2026-04-30T15:44:11.556,PACE5000Fake,RX,ok
2026-04-30T15:44:11.557,PACE5000Fake,TX,vent(True)
2026-04-30T15:44:11.558,PACE5000Fake,RX,ok
2026-04-30T15:44:11.560,GRZ5013Fake,TX,set_target_temp(10.0)
2026-04-30T15:44:11.561,GRZ5013Fake,RX,ok
2026-04-30T15:44:11.563,GRZ5013Fake,TX,set_relative_humidity_pct(30.0)
2026-04-30T15:44:11.566,GRZ5013Fake,RX,ok
2026-04-30T15:44:11.571,TemperatureChamberFake,TX,set_temp_c(10.0)
2026-04-30T15:44:11.573,TemperatureChamberFake,RX,ok
2026-04-30T15:44:11.575,TemperatureChamberFake,TX,start()
2026-04-30T15:44:11.577,TemperatureChamberFake,RX,ok
2026-04-30T15:44:13.706,PACE5000Fake,TX,set_output(False)
2026-04-30T15:44:13.707,PACE5000Fake,RX,ok
2026-04-30T15:44:13.708,PACE5000Fake,TX,set_isolation_open(True)
2026-04-30T15:44:13.709,PACE5000Fake,RX,ok
2026-04-30T15:44:13.710,PACE5000Fake,TX,vent(True)
2026-04-30T15:44:13.710,PACE5000Fake,RX,ok
2026-04-30T15:44:13.712,RelayFake,TX,"set_valve(1, False)"
2026-04-30T15:44:13.713,RelayFake,RX,ok
2026-04-30T15:44:13.714,RelayFake,TX,"set_valve(2, False)"
2026-04-30T15:44:13.719,RelayFake,RX,ok
2026-04-30T15:44:13.724,RelayFake,TX,"set_valve(3, False)"
2026-04-30T15:44:13.727,RelayFake,RX,ok
2026-04-30T15:44:13.729,RelayFake,TX,"set_valve(4, False)"
2026-04-30T15:44:13.733,RelayFake,RX,ok
2026-04-30T15:44:13.737,RelayFake,TX,"set_valve(5, False)"
2026-04-30T15:44:13.740,RelayFake,RX,ok
2026-04-30T15:44:13.741,RelayFake,TX,"set_valve(6, False)"
2026-04-30T15:44:13.743,RelayFake,RX,ok
2026-04-30T15:44:13.744,RelayFake,TX,"set_valve(7, False)"
2026-04-30T15:44:13.745,RelayFake,RX,ok
2026-04-30T15:44:13.746,RelayFake,TX,"set_valve(8, False)"
2026-04-30T15:44:13.749,RelayFake,RX,ok
2026-04-30T15:44:13.752,RelayFake,TX,"set_valve(9, False)"
2026-04-30T15:44:13.754,RelayFake,RX,ok
2026-04-30T15:44:13.755,RelayFake,TX,"set_valve(10, False)"
2026-04-30T15:44:13.756,RelayFake,RX,ok
2026-04-30T15:44:13.757,RelayFake,TX,"set_valve(11, False)"
2026-04-30T15:44:13.758,RelayFake,RX,ok
2026-04-30T15:44:13.759,RelayFake,TX,"set_valve(12, False)"
2026-04-30T15:44:13.760,RelayFake,RX,ok
2026-04-30T15:44:13.761,RelayFake,TX,"set_valve(15, False)"
2026-04-30T15:44:13.761,RelayFake,RX,ok
2026-04-30T15:44:13.762,RelayFake,TX,"set_valve(16, False)"
2026-04-30T15:44:13.763,RelayFake,RX,ok
2026-04-30T15:44:13.767,RelayFake,TX,"set_valve(1, True)"
2026-04-30T15:44:13.769,RelayFake,RX,ok
2026-04-30T15:44:13.771,RelayFake,TX,"set_valve(2, True)"
2026-04-30T15:44:13.772,RelayFake,RX,ok
2026-04-30T15:44:13.773,RelayFake,TX,"set_valve(3, False)"
2026-04-30T15:44:13.774,RelayFake,RX,ok
2026-04-30T15:44:13.775,RelayFake,TX,"set_valve(8, True)"
2026-04-30T15:44:13.776,RelayFake,RX,ok
2026-04-30T15:44:14.438,pressure_controller,TX,exit_atmosphere_mode(vent_on=False)
2026-04-30T15:44:14.690,pressure_controller,RX,ok
2026-04-30T15:44:14.695,RelayFake,TX,"set_valve(1, False)"
2026-04-30T15:44:14.696,RelayFake,RX,ok
2026-04-30T15:44:14.703,RelayFake,TX,"set_valve(2, False)"
2026-04-30T15:44:14.706,RelayFake,RX,ok
