timestamp,device,direction,data
2026-04-30T12:30:33.884,PACE5000Fake,TX,"set_in_limits(0.02, 10.0)"
2026-04-30T12:30:33.889,PACE5000Fake,RX,ok
2026-04-30T12:30:33.944,TemperatureChamberFake,TX,set_temp_c(20.0)
2026-04-30T12:30:33.947,TemperatureChamberFake,RX,ok
2026-04-30T12:30:33.948,TemperatureChamberFake,TX,start()
2026-04-30T12:30:33.949,TemperatureChamberFake,RX,ok
2026-04-30T12:30:34.662,RelayFake,TX,"set_valve(1, False)"
2026-04-30T12:30:34.664,RelayFake,RX,ok
2026-04-30T12:30:34.665,RelayFake,TX,"set_valve(2, False)"
2026-04-30T12:30:34.666,RelayFake,RX,ok
2026-04-30T12:30:34.668,RelayFake,TX,"set_valve(3, False)"
2026-04-30T12:30:34.672,RelayFake,RX,ok
2026-04-30T12:30:34.675,RelayFake,TX,"set_valve(4, False)"
2026-04-30T12:30:34.677,RelayFake,RX,ok
2026-04-30T12:30:34.678,RelayFake,TX,"set_valve(5, False)"
2026-04-30T12:30:34.680,RelayFake,RX,ok
2026-04-30T12:30:34.681,RelayFake,TX,"set_valve(6, False)"
2026-04-30T12:30:34.682,RelayFake,RX,ok
2026-04-30T12:30:34.684,RelayFake,TX,"set_valve(7, False)"
2026-04-30T12:30:34.685,RelayFake,RX,ok
2026-04-30T12:30:34.691,RelayFake,TX,"set_valve(8, False)"
2026-04-30T12:30:34.693,RelayFake,RX,ok
2026-04-30T12:30:34.694,RelayFake,TX,"set_valve(9, False)"
2026-04-30T12:30:34.697,RelayFake,RX,ok
2026-04-30T12:30:34.698,RelayFake,TX,"set_valve(10, False)"
2026-04-30T12:30:34.700,RelayFake,RX,ok
2026-04-30T12:30:34.701,RelayFake,TX,"set_valve(11, False)"
2026-04-30T12:30:34.704,RelayFake,RX,ok
2026-04-30T12:30:34.708,RelayFake,TX,"set_valve(12, False)"
2026-04-30T12:30:34.709,RelayFake,RX,ok
2026-04-30T12:30:34.711,RelayFake,TX,"set_valve(15, False)"
2026-04-30T12:30:34.713,RelayFake,RX,ok
2026-04-30T12:30:34.714,RelayFake,TX,"set_valve(16, False)"
2026-04-30T12:30:34.715,RelayFake,RX,ok
2026-04-30T12:30:34.717,RelayFake,TX,"set_valve(1, False)"
2026-04-30T12:30:34.718,RelayFake,RX,ok
2026-04-30T12:30:34.722,RelayFake,TX,"set_valve(2, False)"
2026-04-30T12:30:34.725,RelayFake,RX,ok
2026-04-30T12:30:34.727,RelayFake,TX,"set_valve(3, False)"
2026-04-30T12:30:34.728,RelayFake,RX,ok
2026-04-30T12:30:34.730,RelayFake,TX,"set_valve(8, False)"
