timestamp,device,direction,data
2026-04-30T16:13:04.288,PACE5000Fake,TX,"set_in_limits(0.02, 10.0)"
2026-04-30T16:13:04.290,PACE5000Fake,RX,ok
2026-04-30T16:13:04.355,RelayFake,TX,"set_valve(1, False)"
2026-04-30T16:13:04.356,RelayFake,RX,ok
2026-04-30T16:13:04.358,RelayFake,TX,"set_valve(2, False)"
2026-04-30T16:13:04.359,RelayFake,RX,ok
2026-04-30T16:13:04.366,RelayFake,TX,"set_valve(3, False)"
2026-04-30T16:13:04.369,RelayFake,RX,ok
2026-04-30T16:13:04.372,RelayFake,TX,"set_valve(4, False)"
2026-04-30T16:13:04.374,RelayFake,RX,ok
2026-04-30T16:13:04.377,RelayFake,TX,"set_valve(5, False)"
2026-04-30T16:13:04.384,RelayFake,RX,ok
2026-04-30T16:13:04.388,RelayFake,TX,"set_valve(6, False)"
2026-04-30T16:13:04.391,RelayFake,RX,ok
2026-04-30T16:13:04.393,RelayFake,TX,"set_valve(7, False)"
2026-04-30T16:13:04.399,RelayFake,RX,ok
2026-04-30T16:13:04.403,RelayFake,TX,"set_valve(8, False)"
2026-04-30T16:13:04.406,RelayFake,RX,ok
2026-04-30T16:13:04.408,RelayFake,TX,"set_valve(9, False)"
2026-04-30T16:13:04.409,RelayFake,RX,ok
2026-04-30T16:13:04.410,RelayFake,TX,"set_valve(10, False)"
2026-04-30T16:13:04.411,RelayFake,RX,ok
2026-04-30T16:13:04.412,RelayFake,TX,"set_valve(11, False)"
2026-04-30T16:13:04.413,RelayFake,RX,ok
2026-04-30T16:13:04.414,RelayFake,TX,"set_valve(12, False)"
2026-04-30T16:13:04.415,RelayFake,RX,ok
2026-04-30T16:13:04.416,RelayFake,TX,"set_valve(15, False)"
2026-04-30T16:13:04.423,RelayFake,RX,ok
2026-04-30T16:13:04.427,RelayFake,TX,"set_valve(16, False)"
2026-04-30T16:13:04.435,RelayFake,RX,ok
2026-04-30T16:13:04.441,RelayFake,TX,"set_valve(1, False)"
2026-04-30T16:13:04.443,RelayFake,RX,ok
2026-04-30T16:13:04.445,RelayFake,TX,"set_valve(2, False)"
2026-04-30T16:13:04.446,RelayFake,RX,ok
2026-04-30T16:13:04.447,RelayFake,TX,"set_valve(3, False)"
2026-04-30T16:13:04.448,RelayFake,RX,ok
2026-04-30T16:13:04.455,RelayFake,TX,"set_valve(8, False)"
2026-04-30T16:13:04.459,RelayFake,RX,ok
2026-04-30T16:13:04.471,PACE5000Fake,TX,set_output(False)
2026-04-30T16:13:04.475,PACE5000Fake,RX,ok
2026-04-30T16:13:04.477,PACE5000Fake,TX,set_isolation_open(True)
2026-04-30T16:13:04.478,PACE5000Fake,RX,ok
2026-04-30T16:13:04.479,PACE5000Fake,TX,vent(True)
2026-04-30T16:13:04.480,PACE5000Fake,RX,ok
2026-04-30T16:13:04.490,GRZ5013Fake,TX,set_target_temp(10.0)
2026-04-30T16:13:04.493,GRZ5013Fake,RX,ok
2026-04-30T16:13:04.499,GRZ5013Fake,TX,set_relative_humidity_pct(30.0)
2026-04-30T16:13:04.504,GRZ5013Fake,RX,ok
2026-04-30T16:13:04.509,TemperatureChamberFake,TX,set_temp_c(10.0)
2026-04-30T16:13:04.510,TemperatureChamberFake,RX,ok
2026-04-30T16:13:04.512,TemperatureChamberFake,TX,start()
2026-04-30T16:13:04.513,TemperatureChamberFake,RX,ok
2026-04-30T16:13:06.650,PACE5000Fake,TX,set_output(False)
2026-04-30T16:13:06.654,PACE5000Fake,RX,ok
2026-04-30T16:13:06.656,PACE5000Fake,TX,set_isolation_open(True)
2026-04-30T16:13:06.658,PACE5000Fake,RX,ok
2026-04-30T16:13:06.662,PACE5000Fake,TX,vent(True)
2026-04-30T16:13:06.667,PACE5000Fake,RX,ok
2026-04-30T16:13:06.673,RelayFake,TX,"set_valve(1, False)"
2026-04-30T16:13:06.676,RelayFake,RX,ok
2026-04-30T16:13:06.682,RelayFake,TX,"set_valve(2, False)"
