timestamp,point_index,point_tag,temperature_c,co2_ppm,co2_group,cylinder_nominal_ppm,humidity_pct,pressure_hpa,route,status,stability_time_s,total_time_s
2026-04-30T15:52:25.361,3,h2o_10c_30rh_1100hpa,10.0,,,,30.0,1100.0,h2o,completed,,
2026-04-30T15:52:25.362,1,h2o_10c_30rh_1000hpa,10.0,,,,30.0,1000.0,h2o,completed,,
2026-04-30T15:52:25.363,2,h2o_10c_30rh_800hpa,10.0,,,,30.0,800.0,h2o,completed,,
2026-04-30T15:52:25.364,5,h2o_10c_30rh_600hpa,10.0,,,,30.0,600.0,h2o,completed,,
2026-04-30T15:52:28.578,3,h2o_10c_50rh_1100hpa,10.0,,,,50.0,1100.0,h2o,completed,,
2026-04-30T15:52:28.579,1,h2o_10c_50rh_1000hpa,10.0,,,,50.0,1000.0,h2o,completed,,
2026-04-30T15:52:28.580,2,h2o_10c_50rh_800hpa,10.0,,,,50.0,800.0,h2o,completed,,
2026-04-30T15:52:28.581,5,h2o_10c_50rh_600hpa,10.0,,,,50.0,600.0,h2o,completed,,
2026-04-30T15:52:30.112,3,co2_groupa_0ppm_1100hpa,10.0,0.0,A,0.0,,1100.0,co2,completed,,
2026-04-30T15:52:30.113,1,co2_groupa_0ppm_1000hpa,10.0,0.0,A,0.0,,1000.0,co2,completed,,
2026-04-30T15:52:30.113,2,co2_groupa_0ppm_800hpa,10.0,0.0,A,0.0,,800.0,co2,completed,,
2026-04-30T15:52:30.115,5,co2_groupa_0ppm_600hpa,10.0,0.0,A,0.0,,600.0,co2,completed,,
2026-04-30T15:52:31.595,3,co2_groupa_100ppm_1100hpa,10.0,100.0,A,100.0,,1100.0,co2,completed,,
2026-04-30T15:52:31.596,1,co2_groupa_100ppm_1000hpa,10.0,100.0,A,100.0,,1000.0,co2,completed,,
2026-04-30T15:52:31.597,2,co2_groupa_100ppm_800hpa,10.0,100.0,A,100.0,,800.0,co2,completed,,
2026-04-30T15:52:31.600,5,co2_groupa_100ppm_600hpa,10.0,100.0,A,100.0,,600.0,co2,completed,,
2026-04-30T15:52:33.103,3,co2_groupb_1000ppm_1100hpa,10.0,1000.0,B,1000.0,,1100.0,co2,completed,,
2026-04-30T15:52:33.104,1,co2_groupb_1000ppm_1000hpa,10.0,1000.0,B,1000.0,,1000.0,co2,completed,,
2026-04-30T15:52:33.105,2,co2_groupb_1000ppm_800hpa,10.0,1000.0,B,1000.0,,800.0,co2,completed,,
2026-04-30T15:52:33.107,5,co2_groupb_1000ppm_600hpa,10.0,1000.0,B,1000.0,,600.0,co2,completed,,
2026-04-30T15:52:36.944,8,h2o_20c_40rh_1100hpa,20.0,,,,40.0,1100.0,h2o,completed,,
2026-04-30T15:52:36.945,6,h2o_20c_40rh_1000hpa,20.0,,,,40.0,1000.0,h2o,completed,,
2026-04-30T15:52:36.946,7,h2o_20c_40rh_800hpa,20.0,,,,40.0,800.0,h2o,completed,,
2026-04-30T15:52:36.947,10,h2o_20c_40rh_600hpa,20.0,,,,40.0,600.0,h2o,completed,,
2026-04-30T15:52:41.521,8,h2o_20c_70rh_1100hpa,20.0,,,,70.0,1100.0,h2o,completed,,
2026-04-30T15:52:41.522,6,h2o_20c_70rh_1000hpa,20.0,,,,70.0,1000.0,h2o,completed,,
2026-04-30T15:52:41.523,7,h2o_20c_70rh_800hpa,20.0,,,,70.0,800.0,h2o,completed,,
2026-04-30T15:52:41.524,10,h2o_20c_70rh_600hpa,20.0,,,,70.0,600.0,h2o,completed,,
2026-04-30T15:52:44.118,8,co2_groupa_0ppm_1100hpa,20.0,0.0,A,0.0,,1100.0,co2,completed,,
2026-04-30T15:52:44.120,6,co2_groupa_0ppm_1000hpa,20.0,0.0,A,0.0,,1000.0,co2,completed,,
2026-04-30T15:52:44.122,7,co2_groupa_0ppm_800hpa,20.0,0.0,A,0.0,,800.0,co2,completed,,
2026-04-30T15:52:44.123,10,co2_groupa_0ppm_600hpa,20.0,0.0,A,0.0,,600.0,co2,completed,,
2026-04-30T15:52:46.246,8,co2_groupa_400ppm_1100hpa,20.0,400.0,A,400.0,,1100.0,co2,completed,,
2026-04-30T15:52:46.248,6,co2_groupa_400ppm_1000hpa,20.0,400.0,A,400.0,,1000.0,co2,completed,,
2026-04-30T15:52:46.254,7,co2_groupa_400ppm_800hpa,20.0,400.0,A,400.0,,800.0,co2,completed,,
2026-04-30T15:52:46.257,10,co2_groupa_400ppm_600hpa,20.0,400.0,A,400.0,,600.0,co2,completed,,
2026-04-30T15:52:48.480,8,co2_groupb_1000ppm_1100hpa,20.0,1000.0,B,1000.0,,1100.0,co2,completed,,
2026-04-30T15:52:48.483,6,co2_groupb_1000ppm_1000hpa,20.0,1000.0,B,1000.0,,1000.0,co2,completed,,
2026-04-30T15:52:48.486,7,co2_groupb_1000ppm_800hpa,20.0,1000.0,B,1000.0,,800.0,co2,completed,,
2026-04-30T15:52:48.487,10,co2_groupb_1000ppm_600hpa,20.0,1000.0,B,1000.0,,600.0,co2,completed,,
