timestamp,device,direction,data
2026-04-30T12:11:29.235,PACE5000Fake,TX,"set_in_limits(0.02, 10.0)"
2026-04-30T12:11:29.241,PACE5000Fake,RX,ok
2026-04-30T12:11:29.295,TemperatureChamberFake,TX,set_temp_c(20.0)
2026-04-30T12:11:29.297,TemperatureChamberFake,RX,ok
2026-04-30T12:11:29.298,TemperatureChamberFake,TX,start()
2026-04-30T12:11:29.299,TemperatureChamberFake,RX,ok
2026-04-30T12:11:30.011,RelayFake,TX,"set_valve(1, False)"
2026-04-30T12:11:30.013,RelayFake,RX,ok
2026-04-30T12:11:30.014,RelayFake,TX,"set_valve(2, False)"
2026-04-30T12:11:30.015,RelayFake,RX,ok
2026-04-30T12:11:30.016,RelayFake,TX,"set_valve(3, False)"
2026-04-30T12:11:30.017,RelayFake,RX,ok
2026-04-30T12:11:30.018,RelayFake,TX,"set_valve(4, False)"
2026-04-30T12:11:30.023,RelayFake,RX,ok
2026-04-30T12:11:30.025,RelayFake,TX,"set_valve(5, False)"
2026-04-30T12:11:30.027,RelayFake,RX,ok
2026-04-30T12:11:30.029,RelayFake,TX,"set_valve(6, False)"
2026-04-30T12:11:30.031,RelayFake,RX,ok
2026-04-30T12:11:30.032,RelayFake,TX,"set_valve(7, False)"
2026-04-30T12:11:30.033,RelayFake,RX,ok
2026-04-30T12:11:30.034,RelayFake,TX,"set_valve(8, False)"
2026-04-30T12:11:30.036,RelayFake,RX,ok
2026-04-30T12:11:30.041,RelayFake,TX,"set_valve(9, False)"
2026-04-30T12:11:30.043,RelayFake,RX,ok
2026-04-30T12:11:30.045,RelayFake,TX,"set_valve(10, False)"
2026-04-30T12:11:30.046,RelayFake,RX,ok
2026-04-30T12:11:30.047,RelayFake,TX,"set_valve(11, False)"
2026-04-30T12:11:30.048,RelayFake,RX,ok
2026-04-30T12:11:30.049,RelayFake,TX,"set_valve(12, False)"
2026-04-30T12:11:30.050,RelayFake,RX,ok
2026-04-30T12:11:30.051,RelayFake,TX,"set_valve(15, False)"
2026-04-30T12:11:30.057,RelayFake,RX,ok
2026-04-30T12:11:30.059,RelayFake,TX,"set_valve(16, False)"
2026-04-30T12:11:30.061,RelayFake,RX,ok
2026-04-30T12:11:30.063,RelayFake,TX,"set_valve(1, False)"
2026-04-30T12:11:30.064,RelayFake,RX,ok
2026-04-30T12:11:30.065,RelayFake,TX,"set_valve(2, False)"
2026-04-30T12:11:30.066,RelayFake,RX,ok
2026-04-30T12:11:30.067,RelayFake,TX,"set_valve(3, False)"
2026-04-30T12:11:30.069,RelayFake,RX,ok
2026-04-30T12:11:30.074,RelayFake,TX,"set_valve(8, False)"
2026-04-30T12:11:30.076,RelayFake,RX,ok
2026-04-30T12:11:30.079,PACE5000Fake,TX,set_output(False)
2026-04-30T12:11:30.081,PACE5000Fake,RX,ok
2026-04-30T12:11:30.082,PACE5000Fake,TX,set_isolation_open(True)
2026-04-30T12:11:30.083,PACE5000Fake,RX,ok
2026-04-30T12:11:30.084,PACE5000Fake,TX,vent(True)
2026-04-30T12:11:30.085,PACE5000Fake,RX,ok
2026-04-30T12:11:30.092,RelayFake,TX,"set_valve(1, False)"
2026-04-30T12:11:30.095,RelayFake,RX,ok
2026-04-30T12:11:30.096,RelayFake,TX,"set_valve(2, False)"
2026-04-30T12:11:30.098,RelayFake,RX,ok
