timestamp,point_index,point_tag,temperature_c,co2_ppm,co2_group,cylinder_nominal_ppm,humidity_pct,pressure_hpa,route,status,stability_time_s,total_time_s
2026-04-30T15:51:43.847,3,h2o_10c_30rh_1100hpa,10.0,,,,30.0,1100.0,h2o,completed,,
2026-04-30T15:51:43.851,1,h2o_10c_30rh_1000hpa,10.0,,,,30.0,1000.0,h2o,completed,,
2026-04-30T15:51:43.856,2,h2o_10c_30rh_800hpa,10.0,,,,30.0,800.0,h2o,completed,,
2026-04-30T15:51:43.858,5,h2o_10c_30rh_600hpa,10.0,,,,30.0,600.0,h2o,completed,,
2026-04-30T15:51:47.045,3,h2o_10c_50rh_1100hpa,10.0,,,,50.0,1100.0,h2o,completed,,
2026-04-30T15:51:47.046,1,h2o_10c_50rh_1000hpa,10.0,,,,50.0,1000.0,h2o,completed,,
2026-04-30T15:51:47.047,2,h2o_10c_50rh_800hpa,10.0,,,,50.0,800.0,h2o,completed,,
2026-04-30T15:51:47.050,5,h2o_10c_50rh_600hpa,10.0,,,,50.0,600.0,h2o,completed,,
2026-04-30T15:51:48.541,3,co2_groupa_0ppm_1100hpa,10.0,0.0,A,0.0,,1100.0,co2,completed,,
2026-04-30T15:51:48.542,1,co2_groupa_0ppm_1000hpa,10.0,0.0,A,0.0,,1000.0,co2,completed,,
2026-04-30T15:51:48.543,2,co2_groupa_0ppm_800hpa,10.0,0.0,A,0.0,,800.0,co2,completed,,
2026-04-30T15:51:48.544,5,co2_groupa_0ppm_600hpa,10.0,0.0,A,0.0,,600.0,co2,completed,,
2026-04-30T15:51:49.905,3,co2_groupa_100ppm_1100hpa,10.0,100.0,A,100.0,,1100.0,co2,completed,,
2026-04-30T15:51:49.906,1,co2_groupa_100ppm_1000hpa,10.0,100.0,A,100.0,,1000.0,co2,completed,,
2026-04-30T15:51:49.907,2,co2_groupa_100ppm_800hpa,10.0,100.0,A,100.0,,800.0,co2,completed,,
2026-04-30T15:51:49.907,5,co2_groupa_100ppm_600hpa,10.0,100.0,A,100.0,,600.0,co2,completed,,
2026-04-30T15:51:51.392,3,co2_groupb_1000ppm_1100hpa,10.0,1000.0,B,1000.0,,1100.0,co2,completed,,
2026-04-30T15:51:51.393,1,co2_groupb_1000ppm_1000hpa,10.0,1000.0,B,1000.0,,1000.0,co2,completed,,
2026-04-30T15:51:51.395,2,co2_groupb_1000ppm_800hpa,10.0,1000.0,B,1000.0,,800.0,co2,completed,,
2026-04-30T15:51:51.396,5,co2_groupb_1000ppm_600hpa,10.0,1000.0,B,1000.0,,600.0,co2,completed,,
2026-04-30T15:51:55.413,8,h2o_20c_40rh_1100hpa,20.0,,,,40.0,1100.0,h2o,completed,,
2026-04-30T15:51:55.415,6,h2o_20c_40rh_1000hpa,20.0,,,,40.0,1000.0,h2o,completed,,
2026-04-30T15:51:55.419,7,h2o_20c_40rh_800hpa,20.0,,,,40.0,800.0,h2o,completed,,
2026-04-30T15:51:55.422,10,h2o_20c_40rh_600hpa,20.0,,,,40.0,600.0,h2o,completed,,
2026-04-30T15:51:59.941,8,h2o_20c_70rh_1100hpa,20.0,,,,70.0,1100.0,h2o,completed,,
2026-04-30T15:51:59.942,6,h2o_20c_70rh_1000hpa,20.0,,,,70.0,1000.0,h2o,completed,,
2026-04-30T15:51:59.943,7,h2o_20c_70rh_800hpa,20.0,,,,70.0,800.0,h2o,completed,,
2026-04-30T15:51:59.943,10,h2o_20c_70rh_600hpa,20.0,,,,70.0,600.0,h2o,completed,,
2026-04-30T15:52:02.299,8,co2_groupa_0ppm_1100hpa,20.0,0.0,A,0.0,,1100.0,co2,completed,,
2026-04-30T15:52:02.302,6,co2_groupa_0ppm_1000hpa,20.0,0.0,A,0.0,,1000.0,co2,completed,,
2026-04-30T15:52:02.305,7,co2_groupa_0ppm_800hpa,20.0,0.0,A,0.0,,800.0,co2,completed,,
2026-04-30T15:52:02.307,10,co2_groupa_0ppm_600hpa,20.0,0.0,A,0.0,,600.0,co2,completed,,
2026-04-30T15:52:04.391,8,co2_groupa_400ppm_1100hpa,20.0,400.0,A,400.0,,1100.0,co2,completed,,
2026-04-30T15:52:04.392,6,co2_groupa_400ppm_1000hpa,20.0,400.0,A,400.0,,1000.0,co2,completed,,
2026-04-30T15:52:04.393,7,co2_groupa_400ppm_800hpa,20.0,400.0,A,400.0,,800.0,co2,completed,,
2026-04-30T15:52:04.395,10,co2_groupa_400ppm_600hpa,20.0,400.0,A,400.0,,600.0,co2,completed,,
2026-04-30T15:52:06.734,8,co2_groupb_1000ppm_1100hpa,20.0,1000.0,B,1000.0,,1100.0,co2,completed,,
2026-04-30T15:52:06.737,6,co2_groupb_1000ppm_1000hpa,20.0,1000.0,B,1000.0,,1000.0,co2,completed,,
2026-04-30T15:52:06.738,7,co2_groupb_1000ppm_800hpa,20.0,1000.0,B,1000.0,,800.0,co2,completed,,
2026-04-30T15:52:06.739,10,co2_groupb_1000ppm_600hpa,20.0,1000.0,B,1000.0,,600.0,co2,completed,,
