timestamp,device,direction,data
2026-04-30T14:58:16.422,PACE5000Fake,TX,"set_in_limits(0.02, 10.0)"
2026-04-30T14:58:16.423,PACE5000Fake,RX,ok
2026-04-30T14:58:16.483,RelayFake,TX,"set_valve(1, False)"
2026-04-30T14:58:16.484,RelayFake,RX,ok
2026-04-30T14:58:16.485,RelayFake,TX,"set_valve(2, False)"
2026-04-30T14:58:16.486,RelayFake,RX,ok
2026-04-30T14:58:16.488,RelayFake,TX,"set_valve(3, False)"
2026-04-30T14:58:16.489,RelayFake,RX,ok
2026-04-30T14:58:16.490,RelayFake,TX,"set_valve(4, False)"
2026-04-30T14:58:16.491,RelayFake,RX,ok
2026-04-30T14:58:16.492,RelayFake,TX,"set_valve(5, False)"
2026-04-30T14:58:16.493,RelayFake,RX,ok
2026-04-30T14:58:16.495,RelayFake,TX,"set_valve(6, False)"
2026-04-30T14:58:16.499,RelayFake,RX,ok
2026-04-30T14:58:16.503,RelayFake,TX,"set_valve(7, False)"
2026-04-30T14:58:16.506,RelayFake,RX,ok
2026-04-30T14:58:16.507,RelayFake,TX,"set_valve(8, False)"
2026-04-30T14:58:16.508,RelayFake,RX,ok
2026-04-30T14:58:16.509,RelayFake,TX,"set_valve(9, False)"
2026-04-30T14:58:16.511,RelayFake,RX,ok
2026-04-30T14:58:16.516,RelayFake,TX,"set_valve(10, False)"
2026-04-30T14:58:16.520,RelayFake,RX,ok
2026-04-30T14:58:16.522,RelayFake,TX,"set_valve(11, False)"
2026-04-30T14:58:16.523,RelayFake,RX,ok
2026-04-30T14:58:16.524,RelayFake,TX,"set_valve(12, False)"
2026-04-30T14:58:16.525,RelayFake,RX,ok
2026-04-30T14:58:16.525,RelayFake,TX,"set_valve(15, False)"
2026-04-30T14:58:16.526,RelayFake,RX,ok
2026-04-30T14:58:16.529,RelayFake,TX,"set_valve(16, False)"
2026-04-30T14:58:16.532,RelayFake,RX,ok
2026-04-30T14:58:16.534,RelayFake,TX,"set_valve(1, False)"
2026-04-30T14:58:16.535,RelayFake,RX,ok
2026-04-30T14:58:16.536,RelayFake,TX,"set_valve(2, False)"
2026-04-30T14:58:16.537,RelayFake,RX,ok
2026-04-30T14:58:16.538,RelayFake,TX,"set_valve(3, False)"
2026-04-30T14:58:16.538,RelayFake,RX,ok
2026-04-30T14:58:16.539,RelayFake,TX,"set_valve(8, False)"
2026-04-30T14:58:16.540,RelayFake,RX,ok
2026-04-30T14:58:16.542,PACE5000Fake,TX,set_output(False)
2026-04-30T14:58:16.543,PACE5000Fake,RX,ok
