timestamp,device,direction,data
2026-04-30T12:29:52.317,PACE5000Fake,TX,"set_in_limits(0.02, 10.0)"
2026-04-30T12:29:52.319,PACE5000Fake,RX,ok
2026-04-30T12:29:52.377,RelayFake,TX,"set_valve(1, False)"
2026-04-30T12:29:52.378,RelayFake,RX,ok
2026-04-30T12:29:52.380,RelayFake,TX,"set_valve(2, False)"
2026-04-30T12:29:52.382,RelayFake,RX,ok
2026-04-30T12:29:52.382,RelayFake,TX,"set_valve(3, False)"
2026-04-30T12:29:52.383,RelayFake,RX,ok
2026-04-30T12:29:52.384,RelayFake,TX,"set_valve(4, False)"
2026-04-30T12:29:52.390,RelayFake,RX,ok
2026-04-30T12:29:52.392,RelayFake,TX,"set_valve(5, False)"
2026-04-30T12:29:52.393,RelayFake,RX,ok
2026-04-30T12:29:52.394,RelayFake,TX,"set_valve(6, False)"
2026-04-30T12:29:52.395,RelayFake,RX,ok
2026-04-30T12:29:52.397,RelayFake,TX,"set_valve(7, False)"
2026-04-30T12:29:52.398,RelayFake,RX,ok
2026-04-30T12:29:52.399,RelayFake,TX,"set_valve(8, False)"
2026-04-30T12:29:52.400,RelayFake,RX,ok
2026-04-30T12:29:52.401,RelayFake,TX,"set_valve(9, False)"
2026-04-30T12:29:52.406,RelayFake,RX,ok
2026-04-30T12:29:52.408,RelayFake,TX,"set_valve(10, False)"
2026-04-30T12:29:52.410,RelayFake,RX,ok
2026-04-30T12:29:52.411,RelayFake,TX,"set_valve(11, False)"
2026-04-30T12:29:52.413,RelayFake,RX,ok
2026-04-30T12:29:52.414,RelayFake,TX,"set_valve(12, False)"
2026-04-30T12:29:52.415,RelayFake,RX,ok
2026-04-30T12:29:52.416,RelayFake,TX,"set_valve(15, False)"
2026-04-30T12:29:52.418,RelayFake,RX,ok
2026-04-30T12:29:52.422,RelayFake,TX,"set_valve(16, False)"
2026-04-30T12:29:52.426,RelayFake,RX,ok
2026-04-30T12:29:52.427,RelayFake,TX,"set_valve(1, False)"
2026-04-30T12:29:52.430,RelayFake,RX,ok
2026-04-30T12:29:52.431,RelayFake,TX,"set_valve(2, False)"
2026-04-30T12:29:52.432,RelayFake,RX,ok
2026-04-30T12:29:52.433,RelayFake,TX,"set_valve(3, False)"
2026-04-30T12:29:52.434,RelayFake,RX,ok
2026-04-30T12:29:52.440,RelayFake,TX,"set_valve(8, False)"
2026-04-30T12:29:52.442,RelayFake,RX,ok
2026-04-30T12:29:52.445,PACE5000Fake,TX,set_output(False)
2026-04-30T12:29:52.447,PACE5000Fake,RX,ok
2026-04-30T12:29:52.448,PACE5000Fake,TX,set_isolation_open(True)
2026-04-30T12:29:52.449,PACE5000Fake,RX,ok
2026-04-30T12:29:52.450,PACE5000Fake,TX,vent(True)
2026-04-30T12:29:52.452,PACE5000Fake,RX,ok
2026-04-30T12:29:52.459,GRZ5013Fake,TX,set_target_temp(20.0)
2026-04-30T12:29:52.460,GRZ5013Fake,RX,ok
2026-04-30T12:29:52.463,GRZ5013Fake,TX,set_relative_humidity_pct(30.0)
2026-04-30T12:29:52.465,GRZ5013Fake,RX,ok
2026-04-30T12:29:52.467,TemperatureChamberFake,TX,set_temp_c(20.0)
2026-04-30T12:29:52.469,TemperatureChamberFake,RX,ok
2026-04-30T12:29:52.475,TemperatureChamberFake,TX,start()
2026-04-30T12:29:52.477,TemperatureChamberFake,RX,ok
2026-04-30T12:29:53.598,PACE5000Fake,TX,set_output(False)
2026-04-30T12:29:53.600,PACE5000Fake,RX,ok
2026-04-30T12:29:53.601,PACE5000Fake,TX,set_isolation_open(True)
2026-04-30T12:29:53.607,PACE5000Fake,RX,ok
2026-04-30T12:29:53.609,PACE5000Fake,TX,vent(True)
2026-04-30T12:29:53.611,PACE5000Fake,RX,ok
2026-04-30T12:29:53.615,RelayFake,TX,"set_valve(1, False)"
2026-04-30T12:29:53.616,RelayFake,RX,ok
2026-04-30T12:29:53.618,RelayFake,TX,"set_valve(2, False)"
2026-04-30T12:29:53.624,RelayFake,RX,ok
2026-04-30T12:29:53.627,RelayFake,TX,"set_valve(3, False)"
2026-04-30T12:29:53.631,RelayFake,RX,ok
2026-04-30T12:29:53.632,RelayFake,TX,"set_valve(4, False)"
2026-04-30T12:29:53.634,RelayFake,RX,ok
2026-04-30T12:29:53.637,RelayFake,TX,"set_valve(5, False)"
2026-04-30T12:29:53.642,RelayFake,RX,ok
2026-04-30T12:29:53.643,RelayFake,TX,"set_valve(6, False)"
2026-04-30T12:29:53.646,RelayFake,RX,ok
2026-04-30T12:29:53.648,RelayFake,TX,"set_valve(7, False)"
2026-04-30T12:29:53.649,RelayFake,RX,ok
2026-04-30T12:29:53.650,RelayFake,TX,"set_valve(8, False)"
2026-04-30T12:29:53.654,RelayFake,RX,ok
2026-04-30T12:29:53.659,RelayFake,TX,"set_valve(9, False)"
2026-04-30T12:29:53.663,RelayFake,RX,ok
2026-04-30T12:29:53.665,RelayFake,TX,"set_valve(10, False)"
2026-04-30T12:29:53.667,RelayFake,RX,ok
2026-04-30T12:29:53.669,RelayFake,TX,"set_valve(11, False)"
2026-04-30T12:29:53.675,RelayFake,RX,ok
2026-04-30T12:29:53.676,RelayFake,TX,"set_valve(12, False)"
2026-04-30T12:29:53.678,RelayFake,RX,ok
2026-04-30T12:29:53.681,RelayFake,TX,"set_valve(15, False)"
2026-04-30T12:29:53.684,RelayFake,RX,ok
2026-04-30T12:29:53.687,RelayFake,TX,"set_valve(16, False)"
2026-04-30T12:29:53.692,RelayFake,RX,ok
2026-04-30T12:29:53.693,RelayFake,TX,"set_valve(1, True)"
2026-04-30T12:29:53.695,RelayFake,RX,ok
2026-04-30T12:29:53.697,RelayFake,TX,"set_valve(2, True)"
2026-04-30T12:29:53.699,RelayFake,RX,ok
2026-04-30T12:29:53.701,RelayFake,TX,"set_valve(3, False)"
2026-04-30T12:29:53.704,RelayFake,RX,ok
2026-04-30T12:29:53.709,RelayFake,TX,"set_valve(8, True)"
2026-04-30T12:29:53.710,RelayFake,RX,ok
2026-04-30T12:29:54.375,pressure_controller,TX,exit_atmosphere_mode(vent_on=False)
2026-04-30T12:29:54.627,pressure_controller,RX,ok
2026-04-30T12:29:54.632,RelayFake,TX,"set_valve(1, False)"
2026-04-30T12:29:54.633,RelayFake,RX,ok
2026-04-30T12:29:54.634,RelayFake,TX,"set_valve(2, False)"
2026-04-30T12:29:54.640,RelayFake,RX,ok
2026-04-30T12:29:54.643,RelayFake,TX,"set_valve(3, False)"
2026-04-30T12:29:54.644,RelayFake,RX,ok
2026-04-30T12:29:54.647,RelayFake,TX,"set_valve(4, False)"
2026-04-30T12:29:54.648,RelayFake,RX,ok
2026-04-30T12:29:54.649,RelayFake,TX,"set_valve(5, False)"
2026-04-30T12:29:54.650,RelayFake,RX,ok
2026-04-30T12:29:54.654,RelayFake,TX,"set_valve(6, False)"
2026-04-30T12:29:54.658,RelayFake,RX,ok
2026-04-30T12:29:54.660,RelayFake,TX,"set_valve(7, False)"
2026-04-30T12:29:54.663,RelayFake,RX,ok
2026-04-30T12:29:54.665,RelayFake,TX,"set_valve(8, False)"
2026-04-30T12:29:54.666,RelayFake,RX,ok
2026-04-30T12:29:54.667,RelayFake,TX,"set_valve(9, False)"
2026-04-30T12:29:54.671,RelayFake,RX,ok
2026-04-30T12:29:54.675,RelayFake,TX,"set_valve(10, False)"
2026-04-30T12:29:54.677,RelayFake,RX,ok
2026-04-30T12:29:54.678,RelayFake,TX,"set_valve(11, False)"
2026-04-30T12:29:54.681,RelayFake,RX,ok
2026-04-30T12:29:54.682,RelayFake,TX,"set_valve(12, False)"
2026-04-30T12:29:54.683,RelayFake,RX,ok
2026-04-30T12:29:54.684,RelayFake,TX,"set_valve(15, False)"
2026-04-30T12:29:54.690,RelayFake,RX,ok
2026-04-30T12:29:54.692,RelayFake,TX,"set_valve(16, False)"
2026-04-30T12:29:54.694,RelayFake,RX,ok
2026-04-30T12:29:54.697,RelayFake,TX,"set_valve(1, False)"
2026-04-30T12:29:54.699,RelayFake,RX,ok
2026-04-30T12:29:54.700,RelayFake,TX,"set_valve(2, False)"
2026-04-30T12:29:54.702,RelayFake,RX,ok
2026-04-30T12:29:54.708,RelayFake,TX,"set_valve(3, False)"
2026-04-30T12:29:54.710,RelayFake,RX,ok
2026-04-30T12:29:54.712,RelayFake,TX,"set_valve(8, False)"
2026-04-30T12:29:54.714,RelayFake,RX,ok
2026-04-30T12:29:54.718,PACE5000Fake,TX,enable_control_output()
2026-04-30T12:29:54.725,PACE5000Fake,RX,ok
2026-04-30T12:29:54.799,PACE5000Fake,TX,enable_control_output()
2026-04-30T12:29:54.800,PACE5000Fake,RX,ok
2026-04-30T12:29:54.877,PACE5000Fake,TX,set_output(False)
2026-04-30T12:29:54.880,PACE5000Fake,RX,ok
2026-04-30T12:29:54.882,PACE5000Fake,TX,set_isolation_open(True)
2026-04-30T12:29:54.883,PACE5000Fake,RX,ok
2026-04-30T12:29:54.884,PACE5000Fake,TX,vent(True)
2026-04-30T12:29:54.889,PACE5000Fake,RX,ok
2026-04-30T12:29:54.893,RelayFake,TX,"set_valve(1, False)"
2026-04-30T12:29:54.895,RelayFake,RX,ok
2026-04-30T12:29:54.897,RelayFake,TX,"set_valve(2, False)"
2026-04-30T12:29:54.899,RelayFake,RX,ok
2026-04-30T12:29:54.900,RelayFake,TX,"set_valve(3, False)"
2026-04-30T12:29:54.902,RelayFake,RX,ok
2026-04-30T12:29:54.908,RelayFake,TX,"set_valve(4, False)"
2026-04-30T12:29:54.909,RelayFake,RX,ok
2026-04-30T12:29:54.911,RelayFake,TX,"set_valve(5, False)"
2026-04-30T12:29:54.914,RelayFake,RX,ok
2026-04-30T12:29:54.915,RelayFake,TX,"set_valve(6, False)"
2026-04-30T12:29:54.917,RelayFake,RX,ok
2026-04-30T12:29:54.918,RelayFake,TX,"set_valve(7, False)"
2026-04-30T12:29:54.925,RelayFake,RX,ok
2026-04-30T12:29:54.928,RelayFake,TX,"set_valve(8, False)"
