timestamp,device,direction,data
2026-04-30T16:13:49.648,PACE5000Fake,TX,"set_in_limits(0.02, 10.0)"
2026-04-30T16:13:49.652,PACE5000Fake,RX,ok
2026-04-30T16:13:49.709,RelayFake,TX,"set_valve(1, False)"
2026-04-30T16:13:49.715,RelayFake,RX,ok
2026-04-30T16:13:49.718,RelayFake,TX,"set_valve(2, False)"
2026-04-30T16:13:49.723,RelayFake,RX,ok
2026-04-30T16:13:49.724,RelayFake,TX,"set_valve(3, False)"
2026-04-30T16:13:49.726,RelayFake,RX,ok
2026-04-30T16:13:49.730,RelayFake,TX,"set_valve(4, False)"
2026-04-30T16:13:49.736,RelayFake,RX,ok
2026-04-30T16:13:49.739,RelayFake,TX,"set_valve(5, False)"
2026-04-30T16:13:49.741,RelayFake,RX,ok
2026-04-30T16:13:49.743,RelayFake,TX,"set_valve(6, False)"
2026-04-30T16:13:49.744,RelayFake,RX,ok
2026-04-30T16:13:49.745,RelayFake,TX,"set_valve(7, False)"
2026-04-30T16:13:49.746,RelayFake,RX,ok
2026-04-30T16:13:49.747,RelayFake,TX,"set_valve(8, False)"
2026-04-30T16:13:49.748,RelayFake,RX,ok
2026-04-30T16:13:49.750,RelayFake,TX,"set_valve(9, False)"
2026-04-30T16:13:49.758,RelayFake,RX,ok
2026-04-30T16:13:49.766,RelayFake,TX,"set_valve(10, False)"
2026-04-30T16:13:49.772,RelayFake,RX,ok
2026-04-30T16:13:49.775,RelayFake,TX,"set_valve(11, False)"
2026-04-30T16:13:49.778,RelayFake,RX,ok
2026-04-30T16:13:49.779,RelayFake,TX,"set_valve(12, False)"
2026-04-30T16:13:49.780,RelayFake,RX,ok
2026-04-30T16:13:49.781,RelayFake,TX,"set_valve(15, False)"
2026-04-30T16:13:49.789,RelayFake,RX,ok
2026-04-30T16:13:49.796,RelayFake,TX,"set_valve(16, False)"
2026-04-30T16:13:49.804,RelayFake,RX,ok
2026-04-30T16:13:49.808,RelayFake,TX,"set_valve(1, False)"
2026-04-30T16:13:49.811,RelayFake,RX,ok
2026-04-30T16:13:49.812,RelayFake,TX,"set_valve(2, False)"
2026-04-30T16:13:49.814,RelayFake,RX,ok
2026-04-30T16:13:49.814,RelayFake,TX,"set_valve(3, False)"
2026-04-30T16:13:49.819,RelayFake,RX,ok
2026-04-30T16:13:49.825,RelayFake,TX,"set_valve(8, False)"
2026-04-30T16:13:49.828,RelayFake,RX,ok
2026-04-30T16:13:49.839,PACE5000Fake,TX,set_output(False)
2026-04-30T16:13:49.842,PACE5000Fake,RX,ok
2026-04-30T16:13:49.844,PACE5000Fake,TX,set_isolation_open(True)
2026-04-30T16:13:49.846,PACE5000Fake,RX,ok
2026-04-30T16:13:49.848,PACE5000Fake,TX,vent(True)
2026-04-30T16:13:49.853,PACE5000Fake,RX,ok
2026-04-30T16:13:49.868,GRZ5013Fake,TX,set_target_temp(20.0)
2026-04-30T16:13:49.873,GRZ5013Fake,RX,ok
2026-04-30T16:13:49.876,GRZ5013Fake,TX,set_relative_humidity_pct(30.0)
2026-04-30T16:13:49.878,GRZ5013Fake,RX,ok
2026-04-30T16:13:49.881,TemperatureChamberFake,TX,set_temp_c(20.0)
2026-04-30T16:13:49.886,TemperatureChamberFake,RX,ok
2026-04-30T16:13:49.893,TemperatureChamberFake,TX,start()
2026-04-30T16:13:49.900,TemperatureChamberFake,RX,ok
2026-04-30T16:13:51.024,PACE5000Fake,TX,set_output(False)
2026-04-30T16:13:51.025,PACE5000Fake,RX,ok
2026-04-30T16:13:51.030,PACE5000Fake,TX,set_isolation_open(True)
2026-04-30T16:13:51.035,PACE5000Fake,RX,ok
2026-04-30T16:13:51.039,PACE5000Fake,TX,vent(True)
2026-04-30T16:13:51.043,PACE5000Fake,RX,ok
2026-04-30T16:13:51.055,RelayFake,TX,"set_valve(1, False)"
2026-04-30T16:13:51.058,RelayFake,RX,ok
2026-04-30T16:13:51.060,RelayFake,TX,"set_valve(2, False)"
2026-04-30T16:13:51.062,RelayFake,RX,ok
2026-04-30T16:13:51.063,RelayFake,TX,"set_valve(3, False)"
2026-04-30T16:13:51.064,RelayFake,RX,ok
2026-04-30T16:13:51.070,RelayFake,TX,"set_valve(4, False)"
2026-04-30T16:13:51.077,RelayFake,RX,ok
2026-04-30T16:13:51.086,RelayFake,TX,"set_valve(5, False)"
2026-04-30T16:13:51.090,RelayFake,RX,ok
2026-04-30T16:13:51.093,RelayFake,TX,"set_valve(6, False)"
2026-04-30T16:13:51.095,RelayFake,RX,ok
2026-04-30T16:13:51.097,RelayFake,TX,"set_valve(7, False)"
2026-04-30T16:13:51.098,RelayFake,RX,ok
2026-04-30T16:13:51.105,RelayFake,TX,"set_valve(8, False)"
2026-04-30T16:13:51.110,RelayFake,RX,ok
2026-04-30T16:13:51.118,RelayFake,TX,"set_valve(9, False)"
2026-04-30T16:13:51.124,RelayFake,RX,ok
