timestamp,device,direction,data
2026-04-30T23:30:36.832,PACE5000Fake,TX,"set_in_limits(0.02, 10.0)"
2026-04-30T23:30:36.834,PACE5000Fake,RX,ok
2026-04-30T23:30:36.897,RelayFake,TX,"set_valve(1, False)"
2026-04-30T23:30:36.898,RelayFake,RX,ok
2026-04-30T23:30:36.899,RelayFake,TX,"set_valve(2, False)"
2026-04-30T23:30:36.899,RelayFake,RX,ok
2026-04-30T23:30:36.900,RelayFake,TX,"set_valve(3, False)"
2026-04-30T23:30:36.901,RelayFake,RX,ok
2026-04-30T23:30:36.902,RelayFake,TX,"set_valve(4, False)"
2026-04-30T23:30:36.903,RelayFake,RX,ok
2026-04-30T23:30:36.905,RelayFake,TX,"set_valve(5, False)"
2026-04-30T23:30:36.913,RelayFake,RX,ok
2026-04-30T23:30:36.915,RelayFake,TX,"set_valve(6, False)"
2026-04-30T23:30:36.918,RelayFake,RX,ok
2026-04-30T23:30:36.920,RelayFake,TX,"set_valve(7, False)"
2026-04-30T23:30:36.921,RelayFake,RX,ok
2026-04-30T23:30:36.923,RelayFake,TX,"set_valve(8, False)"
2026-04-30T23:30:36.927,RelayFake,RX,ok
2026-04-30T23:30:36.929,RelayFake,TX,"set_valve(9, False)"
2026-04-30T23:30:36.930,RelayFake,RX,ok
2026-04-30T23:30:36.931,RelayFake,TX,"set_valve(10, False)"
2026-04-30T23:30:36.932,RelayFake,RX,ok
2026-04-30T23:30:36.933,RelayFake,TX,"set_valve(11, False)"
2026-04-30T23:30:36.934,RelayFake,RX,ok
2026-04-30T23:30:36.935,RelayFake,TX,"set_valve(12, False)"
2026-04-30T23:30:36.936,RelayFake,RX,ok
2026-04-30T23:30:36.939,RelayFake,TX,"set_valve(15, False)"
2026-04-30T23:30:36.947,RelayFake,RX,ok
2026-04-30T23:30:36.949,RelayFake,TX,"set_valve(16, False)"
2026-04-30T23:30:36.952,RelayFake,RX,ok
2026-04-30T23:30:36.953,RelayFake,TX,"set_valve(1, False)"
2026-04-30T23:30:36.954,RelayFake,RX,ok
2026-04-30T23:30:36.955,RelayFake,TX,"set_valve(2, False)"
2026-04-30T23:30:36.957,RelayFake,RX,ok
2026-04-30T23:30:36.960,RelayFake,TX,"set_valve(3, False)"
2026-04-30T23:30:36.963,RelayFake,RX,ok
2026-04-30T23:30:36.965,RelayFake,TX,"set_valve(8, False)"
2026-04-30T23:30:36.966,RelayFake,RX,ok
2026-04-30T23:30:36.968,PACE5000Fake,TX,set_output(False)
2026-04-30T23:30:36.969,PACE5000Fake,RX,ok
2026-04-30T23:30:36.974,PACE5000Fake,TX,set_isolation_open(True)
2026-04-30T23:30:36.980,PACE5000Fake,RX,ok
2026-04-30T23:30:36.983,PACE5000Fake,TX,vent(True)
2026-04-30T23:30:36.986,PACE5000Fake,RX,ok
2026-04-30T23:30:36.990,GRZ5013Fake,TX,set_target_temp(10.0)
2026-04-30T23:30:36.994,GRZ5013Fake,RX,ok
2026-04-30T23:30:36.996,GRZ5013Fake,TX,set_relative_humidity_pct(30.0)
2026-04-30T23:30:36.998,GRZ5013Fake,RX,ok
2026-04-30T23:30:37.000,TemperatureChamberFake,TX,set_temp_c(10.0)
2026-04-30T23:30:37.001,TemperatureChamberFake,RX,ok
2026-04-30T23:30:37.002,TemperatureChamberFake,TX,start()
2026-04-30T23:30:37.003,TemperatureChamberFake,RX,ok
2026-04-30T23:30:39.146,PACE5000Fake,TX,set_output(False)
2026-04-30T23:30:39.150,PACE5000Fake,RX,ok
2026-04-30T23:30:39.153,PACE5000Fake,TX,set_isolation_open(True)
2026-04-30T23:30:39.155,PACE5000Fake,RX,ok
2026-04-30T23:30:39.158,PACE5000Fake,TX,vent(True)
2026-04-30T23:30:39.161,PACE5000Fake,RX,ok
2026-04-30T23:30:39.167,RelayFake,TX,"set_valve(1, False)"
2026-04-30T23:30:39.169,RelayFake,RX,ok
2026-04-30T23:30:39.170,RelayFake,TX,"set_valve(2, False)"
2026-04-30T23:30:39.171,RelayFake,RX,ok
2026-04-30T23:30:39.172,RelayFake,TX,"set_valve(3, False)"
2026-04-30T23:30:39.175,RelayFake,RX,ok
2026-04-30T23:30:39.178,RelayFake,TX,"set_valve(4, False)"
2026-04-30T23:30:39.180,RelayFake,RX,ok
2026-04-30T23:30:39.182,RelayFake,TX,"set_valve(5, False)"
2026-04-30T23:30:39.183,RelayFake,RX,ok
2026-04-30T23:30:39.184,RelayFake,TX,"set_valve(6, False)"
2026-04-30T23:30:39.185,RelayFake,RX,ok
2026-04-30T23:30:39.186,RelayFake,TX,"set_valve(7, False)"
2026-04-30T23:30:39.187,RelayFake,RX,ok
2026-04-30T23:30:39.188,RelayFake,TX,"set_valve(8, False)"
2026-04-30T23:30:39.189,RelayFake,RX,ok
2026-04-30T23:30:39.191,RelayFake,TX,"set_valve(9, False)"
2026-04-30T23:30:39.192,RelayFake,RX,ok
2026-04-30T23:30:39.194,RelayFake,TX,"set_valve(10, False)"
2026-04-30T23:30:39.195,RelayFake,RX,ok
2026-04-30T23:30:39.196,RelayFake,TX,"set_valve(11, False)"
2026-04-30T23:30:39.197,RelayFake,RX,ok
2026-04-30T23:30:39.197,RelayFake,TX,"set_valve(12, False)"
2026-04-30T23:30:39.198,RelayFake,RX,ok
2026-04-30T23:30:39.199,RelayFake,TX,"set_valve(15, False)"
2026-04-30T23:30:39.199,RelayFake,RX,ok
2026-04-30T23:30:39.200,RelayFake,TX,"set_valve(16, False)"
2026-04-30T23:30:39.201,RelayFake,RX,ok
2026-04-30T23:30:39.202,RelayFake,TX,"set_valve(1, True)"
2026-04-30T23:30:39.202,RelayFake,RX,ok
2026-04-30T23:30:39.203,RelayFake,TX,"set_valve(2, True)"
2026-04-30T23:30:39.204,RelayFake,RX,ok
2026-04-30T23:30:39.204,RelayFake,TX,"set_valve(3, False)"
2026-04-30T23:30:39.205,RelayFake,RX,ok
2026-04-30T23:30:39.206,RelayFake,TX,"set_valve(8, True)"
2026-04-30T23:30:39.208,RelayFake,RX,ok
2026-04-30T23:30:39.874,pressure_controller,TX,exit_atmosphere_mode(vent_on=False)
2026-04-30T23:30:40.127,pressure_controller,RX,ok
2026-04-30T23:30:40.132,RelayFake,TX,"set_valve(1, False)"
2026-04-30T23:30:40.134,RelayFake,RX,ok
2026-04-30T23:30:40.135,RelayFake,TX,"set_valve(2, False)"
2026-04-30T23:30:40.137,RelayFake,RX,ok
2026-04-30T23:30:40.139,RelayFake,TX,"set_valve(3, False)"
2026-04-30T23:30:40.142,RelayFake,RX,ok
2026-04-30T23:30:40.144,RelayFake,TX,"set_valve(4, False)"
2026-04-30T23:30:40.147,RelayFake,RX,ok
2026-04-30T23:30:40.149,RelayFake,TX,"set_valve(5, False)"
2026-04-30T23:30:40.150,RelayFake,RX,ok
2026-04-30T23:30:40.152,RelayFake,TX,"set_valve(6, False)"
2026-04-30T23:30:40.154,RelayFake,RX,ok
2026-04-30T23:30:40.155,RelayFake,TX,"set_valve(7, False)"
2026-04-30T23:30:40.158,RelayFake,RX,ok
2026-04-30T23:30:40.161,RelayFake,TX,"set_valve(8, False)"
2026-04-30T23:30:40.163,RelayFake,RX,ok
2026-04-30T23:30:40.164,RelayFake,TX,"set_valve(9, False)"
2026-04-30T23:30:40.165,RelayFake,RX,ok
2026-04-30T23:30:40.166,RelayFake,TX,"set_valve(10, False)"
2026-04-30T23:30:40.167,RelayFake,RX,ok
2026-04-30T23:30:40.168,RelayFake,TX,"set_valve(11, False)"
2026-04-30T23:30:40.169,RelayFake,RX,ok
